comment,rating
好吃,5
讚讚,5
好吃,5
"好吃
餐點：5
服務：5
氣氛：5",5
"好吃😋
服務
外帶
餐點類型
早午餐
平均每人消費金額
$1-200",5
"好吃😋
服務
外帶
平均每人消費金額
$1-200",5
"好吃
餐點：5
服務：5
氣氛：5",5
很棒的餐廳！食物很棒。等待時間短（6-10 分鐘）。服務很好；工作人員非常友善。空間非常乾淨，美觀。我一定會再去。,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,3
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,1
,5
,5
,5
,5
,5
,5
,5
,5
,4
,4
,5
,5
,5
,5
,5
,5
,5
,5
,2
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,4
,5
,2
