comment,rating
"雲林人氣排隊火鍋前三名——「野川堂秘境鍋物」，裝潢浮誇，乍一看，有點台中輕井澤鍋物的調調～

座位都是獨立包廂，具有隱密性，非常適合聚餐和約會🍲 … 全文",5
"造訪多次，這次才記得要拍照寫評論，空間寬敞、餐點新鮮、提供自助吧（飲料冰沙霜淇淋）厠所乾淨、免服務費、平日還有午間限定鍋物、還有可愛的智能送餐，虎尾吃火鍋聚餐的好選擇。
服務…
全文",5
"食材肉品新鮮，價格實惠，牛奶湯頭很好喝，還有附贈一壺鮮奶讓你自己添加非常棒，食材份量足夠，用餐環境寬敞舒適，雲林吃鍋的好地方
服務
內用…
全文",5
"燈光美氣氛佳，超適合全家大小聚餐
餐點：5
服務：5…
全文",5
"很適合聚餐與慶生的地方,壽星會有店家安排唱生日快樂與提供小道具幫拍照與列印1張照片,服務親切且肉質口感佳,還有自動冰淇淋機台~小孩應該會喜歡
服務…
全文",5
"喜歡野川堂的氣氛，排盤也很不錯，服務也是一級棒👍👍👍 …
餐點：5…
全文",5
"環境好，食物美味...有供應各種冰淇淋
餐點：5
服務：…
全文",5
"我點的是素食鍋，我只能說量太多了根本就吃不完啊！但是回去很好消化
服務
內用…
全文",5
"大門入口處很氣派，進到裡面用餐更是氣氛佳，壽喜鍋或活鍋配料豐富，平價價位很高級享受，且還會為當月壽星熱鬧慶祝，用餐時看著中間水池噴泉是很抒壓的.
服務…
全文",5
"用餐環境是不錯，餐點也都好吃，但是冷氣開太大，冷的實在受不了，吃火鍋居然會邊吃邊開始流鼻水，附近好幾桌都說冷得太誇張，沒吃完就想離開，希望店家改善。
服務…
全文",3
"上餐速度快速，菜盤也很新鮮有誠意，特別一提的是某服務生唱生日快樂歌很有水準，抓到我們的關注度了，員工們真的很辛苦，要櫃台要帶位要收碗盤要唱生日快樂歌，要求加湯也很快就出現了，老闆要好好珍惜這群為您盡心盡力的員工，好的員工難尋啊！別虧待他們喔～我們下次會再度光臨哦～
＊冷氣真的很強～ 全文",5
"店家很有心，特別提供給白沙屯媽祖的香燈腳有一個舒適的休息環境，還特地備有茶水點心！今日特別來用餐火鍋的菜盤豐富，肉質新鮮美味~😘 …
服務
內用…
全文",5
第一眼見到外觀就感覺很有輕井澤的feel，裡面整體更像，火鍋湯頭濃郁香醇，菜盤也豐富，唯一可惜的是肉類等級算一般，但餐點價格偏高，且共鍋有收低消費卻不能抵單點費用，有點不大合理。有看到別桌點海鮮及蝦子拼盤看起來頗厲害，可能強項是海鮮，以後有機會二訪的話，再來試試海鮮😋 … 全文,4
"昨日到訪用餐,雖是平日中午人潮也滿多的,如果要假日用餐需要預約,人均約$400,點完餐先至櫃台結帳。
餐廳的中間有一個大的造景水池,用餐起來很舒適,座位空間大不會過於壅擠,服務人員介紹菜單介紹的很詳細,服務給5顆星~
這次點了一般的鍋物&壽喜燒鍋 … 全文",5
"餐點不錯，菜盤量很足，飲料種類很多。
客人很多，用餐時間快到但仍未到時，就會一直來催促，這點感受較不好，但人很多可以理解。
服務
內用…
全文",4
"氣氛很不錯！
抹茶冰淇淋很好吃...
生日快樂，送肉還送生日快樂歌！ … 全文",4
"價格不貴，份量十足，海鮮方面還可以，牛肉的肉質差一點
餐點類型
晚餐…
全文",4
生意好可能要拼翻桌率，限制用餐時間二小時，光點餐排隊結帳及上菜就花掉快一個小時，也不是好吃到非吃不可，用餐是一種享受，絕對不會再去。,3
整體消費非常滿意！用餐環境漂亮有古典中式風格，餐點cp值很高，推薦點極品海陸鍋，雖然肉小小盤不多，但海鮮盤給的種類很多才500多塊，一上桌真的很驚艷。另外家人點了小餓魔牛豬鍋，總共有15盎司的肉，且有豬肉跟牛肉或各半的選擇，非常貼心，一樣$500多的價格很便宜，若食量不大的兩人共鍋也可以吃飽。感謝雲林有這麼棒的餐廳，下次有機會一定會再回來吃。另外生日月用餐可以以半價加購小餓魔牛豬肉盤喔👍 … 全文,5
"整體來說都不錯，
但坦白說用餐後的記憶點並不會太高。
服務
內用…
全文",4
食材部分沒問題，一份絕對可以吃飽！但就是清潔部分要加強…餐點還沒上就發現前一位客人留下來的湯漬，盤子內還有蟲的屍體，觀感不是很好…,4
"餐點好吃5分，飲料普通2分，冰淇淋普通3分，音樂太大聲，所以交談聲音也要提高，好累。不好停車。5星評論送薯條。
服務
內用…
全文",5
"優點：冷氣超強、音樂超大聲 （適合帶小孩來可以蓋過小孩吵鬧）

海鮮不新鮮喔 這個品質 呵 … 全文",1
