comment,rating
"CP值算高,不貴料多
部隊鍋可以吃超飽
有插座可以充電 … 全文",5
"照同類型餐飲比較。
上餐時，色香味，不符合價位。
看到餐點，食慾沒有特別好。
不過至少衛生不差。",2
很好吃，很喜歡這間的餐點還有裝潢，要是有機會一定會再來的！推薦大家可以來這裡吃飯～,5
餐點一般，餐點不附飲料，得另外點。服務生態度冷淡，自己人還比較會聊起來。用餐環境尚算滿意，乾淨，很新。不建議專程去吃。,1
跟著google map來的，空間寬敞舒適，焗烤中規中矩，海鹽牛奶歐蕾好喝，追蹤ig送的小點心很優質！,5
"店員本要帶位到裡面的位置用餐，同行的朋友說想坐外邊一點的，
我便上前詢問:「不好意思，我們能坐那邊的座位嗎?」
帶位的店員卻直接表現出不爽不耐煩的態度!! … 全文",1
氣氛不錯，義大利麵不錯吃，來吃了很多次了，雖然有稍微漲價，但是分量有跟著變多一點。,5
"附近好停車～服務人員親切～餐點好吃平價❤️
服務
內用…
全文",5
環境不錯，但覺得餐點還好，鍋類沒啥料，幾乎都是高麗菜，且湯頭沒啥味道。,3
"有停車場
自助式，餐點價格不會太高，給料也算澎湃
重點是，服務生不會一直打擾，收盤子(不知道，可是這是我最喜歡的點)",4
"出餐速度太快，義大利麵太乾
上面乾下面濕，肉又老
感覺像是用微波爐加熱過的",2
"餐點好吃😋，重點超親民，超貼心的附設停車場！
服務人員也很親切❤️❤️約會聚餐好所在 …",5
"服務人員態度不夠積極
餐點有待加強
焗烤還淋美乃滋 … 全文",1
附近有停車的格子，食物算可以吃飽，CP值蠻高，大約兩百元上下可以吃飽。,3
餐點好吃，吃過很多次了❤️,5
"價格親民，cp值滿高的簡餐店
大推巧克力鬆餅👍👍👍👍👍
甜蝦咖哩飯的蝦子不錯吃，真的有甜，肉質又脆，也不小隻 …",4
"店員態度好，餐廳適合一些聚會
服務
內用…
全文",4
"焗烤馬鈴薯微膩
石鍋拌飯很好吃
價位評價  落在100出頭 … 全文",5
"食物選擇性很多！每個看起來都很好吃
服務
內用…
全文",5
