comment,rating
多人聚餐的好選擇，品項多可依個人喜好點選吃到飽。,4
"牛小排硬到懷疑人生，食材普通
服務
內用…
全文",3
訂7:30的位子，等到7:53才有位子坐，單子入場時間還寫7:50，,1
服務真的超級棒，員工態度很優質，東西也很新鮮很好吃！,5
價位偏小高，點的份量都和實際送來的有些差距(幾乎每次,4
食物還不錯，但中秋連假去吃出餐速度極慢，希望改善,3
吃到飽˙不怕你吃˙實在享受˙服務員態度好哦,5
一次享有正餐甜點,4
"品質有比以前不好
上菜速度慢
麻薯好吃",3
"餐點有變少 跟之前比有差
但是用餐環境有比較好",1
食材還不錯，沒有像某家的肉有腥羶味，如果多些海鮮更棒^ ^,5
東西不算太新鮮，尤其是羊排，臊味很重，好停車,3
"人員服務態度不錯!
海鮮食材不夠新鮮,品質又待改善。",1
"感覺好很多了
餐點：4
服務：5…
全文",5
