comment,rating
"這次與家人聚餐👪
店內乾淨、座位很舒適、食物都很好吃☺️
價位也符合美味料理的價錢💓
實在太餓了都沒有拍照📷😂
下回一定回訪補照片！！😁",5
"環境優美，服務生態度良好！
很喜歡他們家的炸蝦壽司和起司牛小排，炙燒壽司也都很好吃～下次會再回訪！",5
"生魚片丼飯好吃，料多
價格看起來雖高但其實物超所值
炸蝦壽司好吃，擺盤也美麗
綜合壽司也美味
會想再嘗試其他料理
服務人員也都很親切
推薦~",5
炒飯粒粒分明香氣十足，杏仁蝦餅超級好吃，必點！,5
"對我來說是物有所值。
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
炒飯好香，唐揚雞肉和炸物不油膩，好好吃🌸 …,5
"個人套餐商品私自更換未事先告知客人 竹莢魚變可樂餅，跟店員反應愛理不理。
豬排飯的配菜相當廉價。
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600",1
不難吃~份量多！環境舒適…服務態度很親切,4
外帶的便當280 鰻魚便當的天婦羅沒有附沾醬，真的超級乾，炒烏龍麵尚可,2
"餐點普普，加水點餐一副愛理不理的樣子
就拿套餐點的湯點催促數次這件事為例，
當所有菜上完了剩下湯品一樣與甜品一樣，我們才再向服務生催促湯品趕緊上一上，
結果服務生說：人有點多所以餐點被排到比較後面。
我們的想法是：第一批劃單出去的生魚片定食都其他附餐都已上齊，僅剩湯品，且跟我們同時來的顧客都已經離開了，為何又被延後
而且並非桌桌客滿，大排長龍，也沒有uber訂餐，為何湯品上不出來？

兩次詢問都是愛理不理，沒有要理會的意思
以上只是我們於本店中其中一個收到的感受
-
很想要有同理心，但是我們也是花了一些些錢想要在雲林享受料理，遭受這樣的對待誰來同理我們？
-
再更
看你們回覆就知道，莫非你們覺得千錯萬錯都是顧客的錯，
自以為幽默的回覆中喜歡諷刺評論者的態度
跟今天所收到的態度可以說不謀而合
-
看你們回覆知道你們有用心把關材料的品質
但是我們這組奧客實在吃不消，不管是食物還是服務
希望更多的人用「同理心」幫助你們渡過疫情難關
-
再再更
打了長篇後，還是要補充個美食點。
本日消費近2000元，但是如貴店所隱喻，
我們全家五口，另名老佛爺ABCDE一致推薦
該店最好吃的是黑豆
謝謝大家
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600",1
