comment,rating
"慕名前往排隊，第一次就排了前面5位而已，應該是提早到，服務態度很好，不過餐點還要自己拿去櫃檯給店員，若不是旁邊的客人提醒，還在等現場服務人員拿菜單呢？有帶位進去了為何不會順便拿點好的菜單呢？
餐點：…
全文",4
"今日用餐  東西有漏 可能今連假關係
但是店家處理非常好
直接免費還送小菜....其他間頂多送小菜錢照收 … 全文",5
好吃又便宜！飯量很多，絕對吃飽飽，味噌湯料多免費供應，一定要早點到，一下就客滿囉！,5
"很有誠意也有划算的店
味增湯魚肉多多還免費
活魚現烤才160元 … 全文",5
食材新鮮好吃，擺盤也非常美，某些座位可以現場看到師傅製作餐點，免費的味增湯也料好實在，最重要的是價錢平價，比某連鎖平價壽司好吃太多了！因為人多，最好提前到場，不然要排隊一下喔。,5
"一樓右側的座位是這樣類似小包廂
還蠻舒適的
那天跟家人一共三個人就坐這樣的包廂 … 全文",5
"壽司以及生魚片都非常新鮮，食材及調味有一定的品質，還有厲害的味噌湯，永遠都不知道會撈到什麼料！
服務
外帶…
全文",5
超推～師傅現場手作，握壽司、各式料理，生猛海鮮～透明化廚式料理、新鮮美味看得見～各式丼飯、燒烤、炙燒料理更是爽口不膩～值得您親臨嚐鮮哦～,5
壽司綜合、手捲，料算多，自助的味增湯魚肉超多，星鰻蓋飯配料多又大碗，鮭魚肚握壽司超軟嫩好吃，烤櫛瓜也不錯，2人吃825元超飽的，有推薦,5
"小心一間日本料理店「井野」
餐點不錯吃，尤其味增湯值得推薦，好喝又免費，服務人員態度不錯，環境還可以。",4
"先不論價格,來虎尾台大出差
搭高鐵前想說挑戰一下虎尾高分日料 … 全文",2
超級好吃，價錢便宜，事前訂位會比較不用久候，服務好。有提供鮮美料多味噌湯真的超佛心的一家店，大推,5
"整體而言 服務人員親切
時價的餐點也會仔細説明價目
餐點精緻好吃 擺盤也很漂亮 … 全文",4
服務不錯，餐點新鮮精緻，可依照客人需求做調整，消費還算平價，值得回訪，附近路邊能停車，還算方便。,5
新鮮好吃，也有一些平常吃不到的特色海鮮，價錢實在。哇沙米是現磨的非常棒,5
"來了兩次都客滿沒吃到，這次總算吃到了～位於市區，糖廠跟布袋戲館都在附近。
位置不多，要早點來😂海鮮很新鮮，上菜很快。
味噌湯跟茶水餐具自取。 … 全文",5
餐點不錯吃，但吧台前的桌面太高，吃起餐點不大方便，有味增湯喝到飽，料多，但有點鹹(個人口味問題),4
"人蠻多 要候位
店內用餐環境氣氛不錯
吧台位置可以看師傅料理 … 全文",4
"服務人員服務很細心
上餐速度也很剛好
提供的湯免費的而且料超多 … 全文",4
丼飯海鮮很好吃，海鮮都很新鮮，內用都還有免費湯、飲料，價格不貴，感覺到每道菜的用心，不過人實在非常非常多，建議提早後位等候！,5
麥茶，味增湯（可加一些海帶芽較好喝）免費。綜合壽司跟沙拉不錯吃，上菜速度也很快。用餐前在門外先拿號碼牌叫號入座（可先拿菜單點菜），用餐完再結帳。,5
全家最喜歡的地方日式料理餐廳❤️菜單都會隨季節變化做增減，私心大堆比目魚握壽司、牛小排、一夜干！,5
